session_id,miti_dimension,run_id,dataset,model,condition,replicate,prompt_variant,score
MI-MAINEXP-54195277,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54195277,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54195277,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-5420936,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-5420936,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-5420936,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-5420936,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54239954,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54239954,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54239954,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54239954,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54279681,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54279681,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54279681,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54279681,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54309977,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54309977,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54309977,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54309977,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54330052,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54330052,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54330052,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54330052,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54330542,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54330542,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54330542,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54330542,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54335634,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54335634,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54335634,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54335634,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54348040,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54348040,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54348040,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54348040,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54348690,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54348690,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54348690,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54348690,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54406469,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54406469,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54406469,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54406469,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,1
MI-MAINEXP-54466784,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54466784,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54466784,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54466784,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54481462,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54481462,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54481462,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54481462,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54615304,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54615304,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54615304,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54615304,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54810924,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54810924,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54810924,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54810924,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54821071,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54821071,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54821071,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54821071,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54874902,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-54874902,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54874902,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54874902,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54906491,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54906491,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54906491,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-54906491,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54978132,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-54978132,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54978132,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-54978132,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55097489,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55097489,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55097489,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55097489,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55109090,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55109090,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55109090,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55109090,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55223863,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55223863,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55223863,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55223863,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55231635,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55231635,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55231635,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55231635,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55264629,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55264629,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55264629,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55264629,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55272599,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55272599,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55272599,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55272599,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55285855,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55285855,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55285855,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55285855,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55376290,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55376290,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55376290,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55376290,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55382174,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55382174,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55382174,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55382174,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,1
MI-MAINEXP-55417609,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55417609,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55417609,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55417609,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,1
MI-MAINEXP-55423294,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55423294,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55423294,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55423294,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55430988,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55430988,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55430988,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55430988,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55465565,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55465565,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55465565,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55465565,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55529842,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55529842,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
MI-MAINEXP-55529842,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,1
MI-MAINEXP-55529842,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55741501,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55741501,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55741501,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55741501,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55747636,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55747636,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55747636,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55747636,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55751506,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55751506,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55751506,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55751506,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-5575560,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-5575560,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-5575560,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-5575560,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,5
MI-MAINEXP-55788479,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55788479,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55788479,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,3
MI-MAINEXP-55788479,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55814604,Cultivating Change Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55814604,Empathy,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55814604,Partnership,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,4
MI-MAINEXP-55814604,Softening Sustain Talk,20260910T215439Z_9e5f325e__treated__gpt-5.6-luna__ablation,treated,gpt-5.6-luna,ablation,0,ablation,2
